OBJECTID,X,Y,Anio
14845,-74.10573514,4.650782632,2010
14846,-74.20115132,4.628877951,2010
14847,-74.07301171,4.633345024,2010
14848,-74.11494064,4.725644117,2010
14849,-74.20226053,4.605247089,2010
14850,-74.06704095,4.627312928,2010
14851,-74.14301902,4.628585624,2010
14852,-74.05957434,4.661967379,2010
14855,-74.07368141,4.606867516,2010
14856,-74.03419699,4.708124692,2010
14857,-74.04422908,4.667643544,2010
14858,-74.13353415,4.669314428,2010
14859,-74.05179922,4.676797741,2010
14860,-74.03300217,4.693648738,2010
14861,-74.10603288,4.649620961,2010
14864,-74.1070711,4.606328343,2010
14865,-74.048696,4.681313916,2010
14866,-74.0928444,4.616065683,2010
14868,-74.07682987,4.602166847,2010
14870,-74.0689696,4.592487435,2010
14871,-74.10292158,4.642004992,2010
14872,-74.16360932,4.583440259,2010
14873,-74.12396677,4.624324609,2010
14875,-74.08173525,4.675654868,2010
14877,-74.19729639,4.599315763,2010
14880,-74.16375343,4.590526731,2010
14881,-74.06470683,4.655011544,2010
14882,-74.08934867,4.631574553,2010
14883,-74.04669938,4.684581906,2010
14884,-74.08756587,4.611290929,2010
14886,-74.07746503,4.674652475,2010
14887,-74.13121844,4.683351632,2010
14888,-74.05907652,4.749783374,2010
14889,-74.08486009,4.552501704,2010
14893,-74.1495301,4.628115966,2010
14894,-74.06033555,4.680056139,2010
14895,-74.08943165,4.67124241,2010
14896,-74.07594328,4.669905634,2010
14897,-74.08664392,4.647961293,2010
14899,-74.10277088,4.615935845,2010
14900,-74.05860049,4.719547959,2010
14901,-74.10986665,4.62714371,2010
14902,-74.09533383,4.748381271,2010
14903,-74.09748133,4.61110384,2010
14905,-74.08289724,4.680557601,2010
14906,-74.14678728,4.546813304,2010
14907,-74.10140585,4.649740776,2010
14908,-74.05982843,4.737951086,2010
14909,-74.06782944,4.601832703,2010
14910,-74.10059943,4.586847172,2010
14911,-74.09922045,4.753109846,2010
14912,-74.05603505,4.688412831,2010
14913,-74.07624499,4.640127999,2010
14914,-74.17649924,4.645354923,2010
14916,-74.06518102,4.599870392,2010
14917,-74.15531902,4.685967617,2010
14918,-74.17551615,4.614047751,2010
14919,-74.08794849,4.64859982,2010
14921,-74.05726688,4.671250604,2010
14922,-74.1627499,4.689558336,2010
14925,-74.0497951,4.675679439,2010
14926,-74.12725326,4.712436291,2010
14928,-74.08788478,4.751403998,2010
14929,-74.07712965,4.601100649,2010
14930,-74.08747075,4.596532678,2010
14931,-74.10971273,4.748910387,2010
14932,-74.06487468,4.631754641,2010
14934,-74.0977842,4.571969597,2010
14936,-74.09134961,4.677263602,2010
14937,-74.09616913,4.696566815,2010
14938,-74.09797622,4.671048393,2010
14939,-74.06425743,4.600639599,2010
14940,-74.08619125,4.613183969,2010
14941,-74.03040436,4.727674837,2010
14942,-74.07584528,4.634063532,2010
14943,-74.09628595,4.619154269,2010
14945,-74.0788729,4.678063177,2010
14946,-74.15131986,4.577455752,2010
14948,-74.07010323,4.634726199,2010
14949,-74.16490457,4.612374965,2010
14950,-74.15174501,4.539418704,2010
14951,-74.1151489,4.621558755,2010
14953,-74.04071557,4.681700118,2010
14954,-74.153177,4.620067437,2010
14956,-74.18802731,4.604431112,2010
14957,-74.06554807,4.630472619,2010
14958,-74.05772295,4.727997471,2010
14959,-74.10948777,4.623558759,2010
14960,-74.08231922,4.606100057,2010
14961,-74.10154782,4.746297406,2010
14962,-74.07470496,4.626370329,2010
14964,-74.13330451,4.584275169,2010
14965,-74.06900785,4.729982722,2010
14966,-74.11326179,4.576901424,2010
14968,-74.09376448,4.597726113,2010
14969,-74.10321977,4.582980995,2010
14970,-74.07510665,4.610517202,2010
14971,-74.11146092,4.654564648,2010
14972,-74.06501041,4.628118889,2010
14974,-74.07949015,4.588544708,2010
14975,-74.05099919,4.758488732,2010
14976,-74.18194475,4.622756724,2010
14977,-74.11368519,4.697711468,2010
14978,-74.08434685,4.615203942,2010
14980,-74.08206586,4.593184999,2010
14982,-74.13562869,4.640910378,2010
14984,-74.06512283,4.603555859,2010
14985,-74.20218634,4.638609908,2010
14989,-74.08959271,4.606899734,2010
14990,-74.16881647,4.643342419,2010
14991,-74.13692159,4.695707085,2010
14992,-74.07599211,4.641062545,2010
14993,-74.05579398,4.654319188,2010
14995,-74.11385689,4.580162714,2010
14996,-74.06866431,4.612552891,2010
14997,-74.08206586,4.593184999,2010
14998,-74.10521601,4.62981949,2010
14999,-74.0796109,4.614113147,2010
15000,-74.12707145,4.681118173,2010
15001,-74.10549663,4.591499239,2010
15002,-74.16586095,4.645036227,2010
15003,-74.02561385,4.738450125,2010
15005,-74.09566745,4.680353125,2010
15006,-74.10103364,4.746210921,2010
15007,-74.15127457,4.67220577,2010
15008,-74.15837724,4.551296556,2010
15009,-74.06368219,4.730822733,2010
15010,-74.07477799,4.599114024,2010
15011,-74.10089417,4.617911322,2010
15013,-74.07024361,4.675478803,2010
15014,-74.10691784,4.719323738,2010
15016,-74.02885152,4.707890135,2010
15017,-74.06763454,4.619878814,2010
15019,-74.14321039,4.602610214,2010
15021,-74.07461011,4.597852205,2010
15022,-74.07842554,4.599064426,2010
15023,-74.10381509,4.653534941,2010
15024,-74.19694186,4.635567104,2010
15025,-74.15358152,4.678162125,2010
15026,-74.08899807,4.687358301,2010
15027,-74.14315104,4.599784839,2010
15030,-74.08744463,4.538159181,2010
15033,-74.07068988,4.608035895,2010
15034,-74.07272593,4.602543968,2010
15035,-74.16523495,4.619830756,2010
15038,-74.10627874,4.616814957,2010
15040,-74.07603737,4.632530733,2010
15042,-74.14936818,4.686806111,2010
15043,-74.0812696,4.604580932,2010
15045,-74.06048443,4.640866488,2010
15047,-74.04920551,4.670981393,2010
15048,-74.08560069,4.738200688,2010
15049,-74.09846032,4.606310615,2010
15050,-74.06815804,4.622015078,2010
15051,-74.06346779,4.649474806,2010
15052,-74.09325367,4.608945731,2010
15053,-74.06319815,4.650781238,2010
15054,-74.09147934,4.61414542,2010
15055,-74.13698204,4.583726844,2010
15056,-74.08942691,4.736506742,2010
15057,-74.06141159,4.642424835,2010
15058,-74.07015112,4.592067949,2010
15060,-74.09563207,4.574681382,2010
15061,-74.18900163,4.621235176,2010
15062,-74.04634006,4.722158064,2010
15063,-74.20113527,4.608677453,2010
15065,-74.06563789,4.69095151,2010
15066,-74.08187608,4.687179552,2010
15067,-74.06821989,4.603187815,2010
15068,-74.15545727,4.572151206,2010
15069,-74.1462591,4.644370396,2010
15070,-74.09849973,4.680106914,2010
15073,-74.11184029,4.666411944,2010
15074,-74.10617472,4.500998694,2010
15075,-74.16449311,4.59602765,2010
15077,-74.07249786,4.62130475,2010
15079,-74.1532864,4.643133095,2010
15080,-74.07003784,4.605451801,2010
15081,-74.06862914,4.638928672,2010
15082,-74.05673923,4.762722982,2010
15083,-74.19266765,4.604331288,2010
15084,-74.04567503,4.664630041,2010
15085,-74.11326179,4.576901424,2010
15086,-74.07599232,4.686080086,2010
15087,-74.19220109,4.602614692,2010
15088,-74.1486441,4.624323508,2010
15089,-74.09325639,4.615732808,2010
15090,-74.1132776,4.619870481,2010
15092,-74.1903083,4.623789012,2010
15093,-74.15465502,4.578860989,2010
15094,-74.10127959,4.603557485,2010
15095,-74.07434346,4.577625849,2010
15096,-74.0726579,4.602472696,2010
15097,-74.04772801,4.685651906,2010
15098,-74.11998759,4.645539477,2010
15099,-74.03711435,4.727817597,2010
15100,-74.09726307,4.625821632,2010
15101,-74.06502096,4.640293012,2010
15103,-74.06881892,4.657625348,2010
15104,-74.19493562,4.603090865,2010
15105,-74.1548303,4.622250881,2010
15106,-74.07044019,4.604726419,2010
15107,-74.17825366,4.623321772,2010
15108,-74.09147542,4.606167154,2010
15109,-74.08424966,4.597795911,2010
15110,-74.1886968,4.597666755,2010
15111,-74.06892429,4.718195041,2010
15113,-74.02658933,4.73868245,2010
15114,-74.09401564,4.740177856,2010
15118,-74.08085625,4.643118053,2010
15120,-74.07120708,4.613566068,2010
15121,-74.07371653,4.600827999,2010
15122,-74.02664353,4.721204655,2010
15125,-74.09131861,4.745754292,2010
15126,-74.06165444,4.682897791,2010
15127,-74.16429619,4.613511055,2010
15128,-74.06800232,4.603011118,2010
15129,-74.18025246,4.614740454,2010
15130,-74.14292178,4.562757691,2010
15131,-74.14292178,4.562757691,2010
15132,-74.12922254,4.702055174,2010
15134,-74.07893461,4.684197775,2010
15135,-74.17931702,4.596865777,2010
15138,-74.13990419,4.60471393,2010
15141,-74.06908699,4.608160612,2010
15142,-74.07232302,4.614245974,2010
15143,-74.05950159,4.641869565,2010
15144,-74.09688403,4.622261592,2010
15146,-74.08628885,4.593235569,2010
15147,-74.19159747,4.620562234,2010
15149,-74.08821143,4.646180222,2010
15153,-74.0486202,4.683067089,2010
15155,-74.04849292,4.766170454,2010
15156,-74.07052757,4.612177665,2010
15157,-74.05056554,4.663338527,2010
15158,-74.04934648,4.748466805,2010
15159,-74.11370851,4.697725748,2010
15160,-74.05409499,4.648907229,2010
15161,-74.06255421,4.654125712,2010
15162,-74.11964388,4.605100397,2010
15163,-74.15846921,4.639595791,2010
15165,-74.15230342,4.672564643,2010
15166,-74.07483864,4.676428063,2010
15167,-74.05991074,4.648670309,2010
15168,-74.08940464,4.731730305,2010
15169,-74.05482062,4.678313242,2010
15170,-74.07031557,4.596379593,2010
15171,-74.19047669,4.599242104,2010
15172,-74.04384524,4.700214787,2010
15173,-74.07385562,4.669252163,2010
15174,-74.10584057,4.702211276,2010
15176,-74.05874636,4.658792266,2010
15178,-74.07914547,4.634715662,2010
15179,-74.12574835,4.696709037,2010
15180,-74.09850257,4.583332455,2010
15181,-74.08748153,4.585009102,2010
15183,-74.07924742,4.642883359,2010
15184,-74.14939989,4.677260885,2010
15186,-74.14153028,4.584904339,2010
15188,-74.12376058,4.684689531,2010
15189,-74.02107541,4.739928941,2010
15190,-74.07431501,4.60207999,2010
15191,-74.16212382,4.610247092,2010
15192,-74.06919819,4.60711687,2010
15193,-74.05771599,4.712823012,2010
15194,-74.06770888,4.637626162,2010
15195,-74.07002368,4.693629511,2010
15196,-74.06346779,4.649474806,2010
15197,-74.05668323,4.723396555,2010
15198,-74.15127457,4.67220577,2010
15199,-74.10911024,4.616509059,2010
15200,-74.06350915,4.649440741,2010
15201,-74.09796072,4.584792638,2010
15202,-74.10005879,4.586102652,2010
15203,-74.04287919,4.704402065,2010
15204,-74.17152001,4.631346888,2010
15205,-74.04599427,4.675159337,2010
15207,-74.07373191,4.613259363,2010
15208,-74.03410827,4.691651003,2010
15209,-74.1736311,4.573710883,2010
15210,-74.05835525,4.706698663,2010
15211,-74.02632303,4.7305664,2010
15212,-74.06016015,4.659900882,2010
15214,-74.19412337,4.603623824,2010
15215,-74.10726238,4.573098948,2010
15216,-74.07827174,4.605483975,2010
15218,-74.05948481,4.740396202,2010
15219,-74.16480765,4.632827506,2010
15220,-74.12999882,4.634448606,2010
15222,-74.05056055,4.745652421,2010
15223,-74.06908699,4.608160612,2010
15225,-74.06816589,4.618685625,2010
15227,-74.0654413,4.626250374,2010
15228,-74.18905821,4.622139261,2010
15229,-74.10350116,4.582664528,2010
15231,-74.1754313,4.61407855,2010
15232,-74.16968541,4.6137681,2010
15234,-74.08443356,4.740017835,2010
15235,-74.05364803,4.669287077,2010
15236,-74.03297197,4.71278792,2010
15237,-74.06854576,4.61950666,2010
15239,-74.06199116,4.659672712,2010
15240,-74.18292034,4.631670766,2010
15241,-74.11964406,4.678592534,2010
15242,-74.13823325,4.712545062,2010
15243,-74.05105206,4.752072589,2010
15244,-74.08390822,4.751593459,2010
15246,-74.11674691,4.646963063,2010
15247,-74.1914088,4.614666757,2010
15248,-74.05121813,4.679949542,2010
15249,-74.06704095,4.627312928,2010
15251,-74.12464254,4.583819798,2010
15253,-74.09676612,4.633263255,2010
15254,-74.05812988,4.699289392,2010
15255,-74.06700689,4.621311504,2010
15257,-74.13282846,4.630325204,2010
15258,-74.05149481,4.699362145,2010
15259,-74.14871554,4.566919655,2010
15260,-74.07251244,4.621785939,2010
15263,-74.04457175,4.692600733,2010
15264,-74.12781417,4.610735672,2010
15265,-74.13089999,4.700355539,2010
15266,-74.07309113,4.594289345,2010
15267,-74.09562953,4.680269165,2010
15269,-74.08712685,4.611879671,2010
15270,-74.09877004,4.670847413,2010
15272,-74.05347933,4.706870767,2010
15273,-74.06010862,4.682067762,2010
15275,-74.03508091,4.694639884,2010
15276,-74.04415022,4.687598115,2010
15277,-74.11536923,4.658092713,2010
15278,-74.12551177,4.621189563,2010
15279,-74.06710092,4.604702322,2010
15280,-74.16845403,4.639776669,2010
15281,-74.10237546,4.681673712,2010
15283,-74.12182112,4.59276383,2010
15284,-74.07969124,4.634551216,2010
15285,-74.06891408,4.669629693,2010
15286,-74.10016703,4.674502923,2010
15287,-74.19608556,4.632921013,2010
15288,-74.03271611,4.702531521,2010
15290,-74.08287758,4.58347375,2010
15291,-74.17910477,4.599872193,2010
15292,-74.15025124,4.621299323,2010
15293,-74.06394111,4.641991193,2010
15294,-74.08127376,4.684691259,2010
15296,-74.17755958,4.614983608,2010
15297,-74.09932427,4.684610366,2010
15298,-74.06225978,4.736532348,2010
15299,-74.07061614,4.603489136,2010
15301,-74.04974666,4.720598707,2010
15308,-74.03531613,4.687299442,2010
15309,-74.04623585,4.751711104,2010
15310,-74.07639634,4.592294721,2010
15311,-74.06470683,4.655011544,2010
15312,-74.06700689,4.621311504,2010
15314,-74.06444814,4.630206893,2010
15316,-74.07184509,4.66676405,2010
15317,-74.09857565,4.595704285,2010
15318,-74.02533182,4.731940504,2010
15319,-74.17030958,4.577326312,2010
15320,-74.17185921,4.614568475,2010
15322,-74.0638978,4.639654276,2010
15323,-74.04699584,4.68919926,2010
15326,-74.08207943,4.586777903,2010
15327,-74.07678881,4.630464423,2010
15329,-74.05014358,4.735914645,2010
15331,-74.0231683,4.75893919,2010
15332,-74.10162212,4.496698169,2010
15333,-74.07066607,4.612404229,2010
15334,-74.1622269,4.616782431,2010
15335,-74.12022467,4.610529969,2010
15336,-74.05652184,4.662307027,2010
15338,-74.09579091,4.676331384,2010
15339,-74.11611007,4.703707033,2010
15340,-74.08169083,4.686941919,2010
15341,-74.07038537,4.615042608,2010
15342,-74.11375394,4.697605794,2010
15343,-74.12097687,4.586841262,2010
15346,-74.06745111,4.646666914,2010
15347,-74.18647011,4.610684386,2010
15348,-74.06072628,4.64632962,2010
15349,-74.10231525,4.584564188,2010
15350,-74.17810863,4.593626497,2010
15352,-74.14908936,4.692317698,2010
15353,-74.12748886,4.578591341,2010
15354,-74.1112562,4.628187204,2010
15355,-74.08861287,4.677930277,2010
15356,-74.17747208,4.611806096,2010
15359,-74.07013745,4.620942535,2010
15360,-74.13267457,4.62288235,2010
15361,-74.1185105,4.752462675,2010
15364,-74.0812712,4.6960496,2010
15366,-74.07321063,4.607746972,2010
15367,-74.11171631,4.592120025,2010
15369,-74.1427999,4.633540684,2010
15370,-74.0632574,4.650835984,2010
15371,-74.08866406,4.752982217,2010
15372,-74.07449621,4.656085208,2010
15374,-74.08907834,4.731542283,2010
15375,-74.04695837,4.717908718,2010
15376,-74.07368141,4.606867516,2010
15377,-74.12940678,4.56715787,2010
15378,-74.09481533,4.739817317,2010
15379,-74.06346779,4.649474806,2010
15380,-74.19133923,4.610442266,2010
15381,-74.07589171,4.634121302,2010
15383,-74.13002461,4.578935734,2010
15385,-74.06191698,4.644631581,2010
15386,-74.08906241,4.582863629,2010
15387,-74.19827617,4.608589681,2010
15388,-74.06415132,4.600656876,2010
15389,-74.04448353,4.669656436,2010
15391,-74.06438701,4.64396356,2010
15392,-74.10784774,4.706433705,2010
15394,-74.11779889,4.637466395,2010
15395,-74.07034403,4.623204513,2010
15397,-74.10607383,4.626330141,2010
15398,-74.02445661,4.705105342,2010
15400,-74.06673723,4.693544132,2010
15401,-74.06407732,4.686841479,2010
15403,-74.09846341,4.694781772,2010
15404,-74.17527736,4.637773869,2010
15405,-74.1016986,4.691798272,2010
15406,-74.15600894,4.682308002,2010
15407,-74.15198624,4.635308698,2010
15410,-74.12077019,4.752769704,2010
15411,-74.06965425,4.606077136,2010
15412,-74.05977268,4.705454651,2010
15413,-74.12583421,4.568814246,2010
15416,-74.07826197,4.667372374,2010
15417,-74.19099025,4.609709486,2010
15418,-74.06952376,4.70674688,2010
15419,-74.06777658,4.63336263,2010
15420,-74.10326949,4.705665239,2010
15421,-74.06925381,4.602660996,2010
15422,-74.04623585,4.751711104,2010
15423,-74.06435748,4.649696685,2010
15424,-74.09267046,4.578393852,2010
15425,-74.0824229,4.601688365,2010
15426,-74.05556635,4.646887679,2010
15427,-74.07313592,4.611596005,2010
15428,-74.1184304,4.731897842,2010
15429,-74.16018228,4.54440434,2010
15431,-74.18491345,4.607443984,2010
15432,-74.17734159,4.597124665,2010
15433,-74.0632574,4.650835984,2010
15434,-74.10099843,4.574633086,2010
15435,-74.04422159,4.681088333,2010
15436,-74.07098378,4.60266215,2010
15437,-74.06658692,4.622298097,2010
15439,-74.11629021,4.70867331,2010
15440,-74.1655888,4.566784763,2010
15441,-74.05198986,4.679086056,2010
15443,-74.10421233,4.587745966,2010
15444,-74.05658427,4.652899129,2010
15446,-74.06464834,4.665756862,2010
15448,-74.09335532,4.610657728,2010
15449,-74.11898793,4.570556939,2010
15450,-74.18987182,4.620153923,2010
15451,-74.06845354,4.60447866,2010
15453,-74.08570591,4.601008961,2010
15454,-74.06374239,4.635134659,2010
15455,-74.08950045,4.552241513,2010
15456,-74.14362766,4.602826803,2010
15458,-74.09454917,4.690262776,2010
15459,-74.11359221,4.711646901,2010
15461,-74.07901022,4.598184112,2010
15462,-74.13111537,4.663210995,2010
15464,-74.0544079,4.742639896,2010
15465,-74.08206586,4.593184999,2010
15469,-74.06613576,4.60243272,2010
15470,-74.09827872,4.602489391,2010
15471,-74.17658423,4.618564663,2010
15472,-74.06488024,4.660815489,2010
15473,-74.18433874,4.606260547,2010
15474,-74.06956369,4.619621916,2010
15476,-74.08503434,4.737756208,2010
15477,-74.08913256,4.629363014,2010
15478,-74.02894278,4.700717006,2010
15479,-74.12258685,4.593863068,2010
15482,-74.03380094,4.723288859,2010
15483,-74.07130683,4.613299717,2010
15484,-74.06649032,4.615711002,2010
15485,-74.06465947,4.615115162,2010
15486,-74.05210646,4.671432756,2010
15487,-74.17407658,4.64663906,2010
15488,-74.11472258,4.711269251,2010
15490,-74.04790179,4.723769783,2010
15491,-74.05073327,4.692783801,2010
15492,-74.05582517,4.688496267,2010
15493,-74.07175783,4.596018966,2010
15494,-74.08468028,4.553732594,2010
15495,-74.19649889,4.616933809,2010
15496,-74.0309639,4.732547046,2010
15497,-74.04379761,4.67104389,2010
15498,-74.07157506,4.603042711,2010
15499,-74.19392511,4.619508071,2010
15500,-74.10016888,4.5983099,2010
15501,-74.06071542,4.621076222,2010
15503,-74.07540153,4.595892656,2010
15505,-74.13102805,4.5808889,2010
15506,-74.07994029,4.736503682,2010
15507,-74.0435809,4.738747559,2010
15508,-74.16445625,4.627035385,2010
15509,-74.05580907,4.668700275,2010
15510,-74.06905809,4.596972879,2010
15513,-74.07949348,4.679958004,2010
15514,-74.13300555,4.680656525,2010
15515,-74.05937708,4.656294732,2010
15516,-74.10059373,4.687859669,2010
15517,-74.10744345,4.678013548,2010
15518,-74.04868194,4.683143322,2010
15519,-74.05106767,4.668834052,2010
15520,-74.04584149,4.666252068,2010
15522,-74.03837591,4.756186773,2010
15523,-74.06026779,4.661119031,2010
15525,-74.09669116,4.618723598,2010
15526,-74.12962169,4.681424815,2010
15528,-74.06451172,4.728390729,2010
15529,-74.03430539,4.68756799,2010
15530,-74.03548236,4.685140964,2010
15531,-74.08974494,4.726457192,2010
15532,-74.12814023,4.722376478,2010
15533,-74.11371824,4.697583937,2010
15534,-74.13779841,4.538449637,2010
15535,-74.07302675,4.606392854,2010
15536,-74.19707398,4.605000282,2010
15537,-74.11465877,4.686505213,2010
15538,-74.05039904,4.683083132,2010
15539,-74.06754372,4.663524932,2010
15542,-74.07024005,4.61007191,2010
15543,-74.04902518,4.67524076,2010
15544,-74.09992592,4.741205311,2010
15545,-74.05274257,4.665714757,2010
15546,-74.06148864,4.694691096,2010
15547,-74.08683282,4.585936771,2010
15549,-74.05782691,4.721688401,2010
15550,-74.07678065,4.595512321,2010
15551,-74.08956151,4.619577548,2010
15552,-74.08328696,4.604646802,2010
15553,-74.09675553,4.573011952,2010
15554,-74.12585899,4.718595525,2010
15555,-74.03393702,4.696990493,2010
15557,-74.07691923,4.63262806,2010
15559,-74.07501071,4.627761629,2010
15560,-74.08279271,4.587391828,2010
15561,-74.11302083,4.611822085,2010
15562,-74.17449584,4.607250076,2010
15563,-74.06521179,4.627331819,2010
15564,-74.13990264,4.595110785,2010
15566,-74.07017916,4.610025946,2010
15567,-74.16289344,4.634507849,2010
15569,-74.06213258,4.734353433,2010
15570,-74.12376211,4.584329943,2010
15571,-74.16627271,4.637239949,2010
15572,-74.08065976,4.670111216,2010
15573,-74.07085505,4.620857494,2010
15574,-74.11666434,4.586233952,2010
15575,-74.07139371,4.614749893,2010
15579,-74.07487448,4.669077799,2010
15581,-74.12100249,4.745287415,2010
15582,-74.05976843,4.737111715,2010
15583,-74.07141047,4.660611947,2010
15584,-74.0726579,4.602472696,2010
15585,-74.04772801,4.685651906,2010
15586,-74.11779889,4.637466395,2010
15587,-74.0463461,4.743649046,2010
15589,-74.12368079,4.584474151,2010
15590,-74.0537805,4.72417938,2010
15592,-74.08207226,4.684493169,2010
15593,-74.09575074,4.748634325,2010
15594,-74.16736122,4.604040111,2010
15595,-74.10097082,4.587097781,2010
15596,-74.09571879,4.577896499,2010
15598,-74.15932537,4.611633478,2010
15600,-74.04702993,4.701540954,2010
15601,-74.08323837,4.665116819,2010
15603,-74.13144556,4.593778826,2010
15604,-74.07687516,4.586651014,2010
15605,-74.05795816,4.68793683,2010
15607,-74.07481859,4.597974557,2010
15608,-74.0585028,4.653807915,2010
15610,-74.05546338,4.655213423,2010
15611,-74.12297585,4.622455115,2010
15612,-74.07073484,4.657473267,2010
15613,-74.06597332,4.640607321,2010
15616,-74.07976121,4.63464613,2010
15618,-74.03117236,4.689914,2010
15619,-74.12973911,4.578796,2010
15620,-74.19417431,4.606264232,2010
15621,-74.14796316,4.623596041,2010
15622,-74.17972276,4.598860444,2010
15623,-74.07605074,4.608646502,2010
15624,-74.05297998,4.674461622,2010
15625,-74.14659795,4.540953757,2010
15626,-74.12992177,4.70760056,2010
15627,-74.10216863,4.744197868,2010
15629,-74.07224721,4.651074008,2010
15632,-74.12792646,4.607331195,2010
15633,-74.05968845,4.638623294,2010
15635,-74.07480889,4.589723741,2010
15636,-74.08060388,4.615296302,2010
15637,-74.10760675,4.578410552,2010
15638,-74.09820767,4.742992221,2010
15640,-74.12233798,4.719446685,2010
15642,-74.02840596,4.700879165,2010
15643,-74.16946634,4.679654465,2010
15645,-74.07218478,4.605830911,2010
15647,-74.10991414,4.628032952,2010
15648,-74.06173121,4.652082362,2010
15649,-74.1069651,4.578901503,2010
15650,-74.1303159,4.617960681,2010
15651,-74.06037233,4.687955629,2010
15652,-74.11414316,4.620835216,2010
15653,-74.1093575,4.617263601,2010
15654,-74.14904405,4.671341289,2010
15655,-74.17901581,4.601823331,2010
15656,-74.10795945,4.595840351,2010
15657,-74.16556083,4.603785013,2010
15658,-74.06861726,4.602290157,2010
15659,-74.10317308,4.605661033,2010
15660,-74.11420609,4.697882647,2010
15661,-74.07807781,4.642012884,2010
15663,-74.16530854,4.626400169,2010
15664,-74.11375394,4.697605794,2010
15665,-74.0343554,4.716541256,2010
15667,-74.05741301,4.662770185,2010
15669,-74.02856398,4.753411286,2010
15670,-74.1327707,4.691442493,2010
15671,-74.1327707,4.691442493,2010
15672,-74.19058413,4.610131347,2010
15673,-74.04764267,4.674433781,2010
15674,-74.09986033,4.734244492,2010
15675,-74.08334155,4.680187551,2010
15677,-74.10297572,4.653849242,2010
15679,-74.06310782,4.616821514,2010
15681,-74.12355003,4.575159866,2010
15682,-74.09516761,4.604680984,2010
15684,-74.04458256,4.678777612,2010
15685,-74.06449655,4.605799286,2010
15686,-74.06415132,4.600656876,2010
15688,-74.1417196,4.592045572,2010
15689,-74.17352549,4.645833833,2010
15690,-74.16453302,4.61340424,2010
15691,-74.08429996,4.738745393,2010
15692,-74.06633905,4.623393895,2010
15694,-74.06067543,4.684674878,2010
15695,-74.08879394,4.721450054,2010
15696,-74.06655972,4.615784627,2010
15698,-74.06529259,4.60453001,2010
15699,-74.15753097,4.624808829,2010
15700,-74.07334077,4.601497923,2010
15701,-74.07158856,4.598213185,2010
15702,-74.06605608,4.608803046,2010
15703,-74.04436061,4.705400237,2010
15705,-74.10781244,4.661556438,2010
15706,-74.06098869,4.665747519,2010
15707,-74.05895933,4.662855713,2010
15708,-74.05501672,4.686592082,2010
15709,-74.08653791,4.746860983,2010
15711,-74.08411892,4.752343403,2010
15713,-74.17601468,4.618868359,2010
15714,-74.05499469,4.685437814,2010
15715,-74.08206586,4.593184999,2010
15716,-74.16891611,4.625338394,2010
15717,-74.07150859,4.590901403,2010
15718,-74.12556457,4.601047265,2010
15719,-74.05786864,4.73264846,2010
15720,-74.07308231,4.606457854,2010
15721,-74.08920938,4.738619589,2010
15723,-74.05288654,4.665838249,2010
15725,-74.16350872,4.632480816,2010
15726,-74.12049546,4.665472233,2010
15727,-74.06984026,4.595938138,2010
15728,-74.08677353,4.723489945,2010
15729,-74.06396754,4.626278519,2010
15730,-74.06413532,4.670319395,2010
15733,-74.07497336,4.686895254,2010
15734,-74.05274257,4.665714757,2010
15735,-74.07645406,4.664218329,2010
15737,-74.08424537,4.605319392,2010
15738,-74.08653791,4.746860983,2010
15739,-74.19219859,4.610769844,2010
15743,-74.0945459,4.649170035,2010
15744,-74.06382761,4.632698457,2010
15745,-74.09402282,4.539308773,2010
15746,-74.07947678,4.663247245,2010
15747,-74.2089791,4.60903427,2010
15750,-74.06108839,4.682938047,2010
15751,-74.17477758,4.622078449,2010
15753,-74.05627123,4.75496231,2010
15754,-74.04308005,4.700859374,2010
15755,-74.07949015,4.588544708,2010
15756,-74.08621795,4.59528768,2010
15757,-74.07145277,4.655734347,2010
15758,-74.04839896,4.678533404,2010
15760,-74.10865153,4.53272102,2010
15762,-74.09872363,4.583549145,2010
15763,-74.05943104,4.749807298,2010
15764,-74.10388768,4.740323809,2010
15765,-74.04116448,4.722063767,2010
15766,-74.05816016,4.663710659,2010
15768,-74.08018457,4.680542275,2010
15769,-74.06420319,4.618285915,2010
15770,-74.19433492,4.639125833,2010
15771,-74.06873891,4.730050504,2010
15772,-74.07608706,4.652591211,2010
15773,-74.10223,4.638055123,2010
15774,-74.08080571,4.685835971,2010
15776,-74.10583747,4.760544165,2010
15777,-74.18747056,4.599198043,2010
15778,-74.06332415,4.636645446,2010
15781,-74.15992469,4.649681482,2010
15782,-74.07497047,4.596856256,2010
15783,-74.08240572,4.607574681,2010
15785,-74.10521821,4.596859164,2010
15786,-74.02544958,4.74747957,2010
15787,-74.10143627,4.716788472,2010
15789,-74.05266627,4.718995839,2010
15791,-74.19030332,4.618465,2010
15792,-74.11051023,4.59458187,2010
15795,-74.05751441,4.641047998,2010
15797,-74.04260255,4.665324314,2010
15798,-74.14051603,4.553305242,2010
15799,-74.05511919,4.642202863,2010
15800,-74.05364803,4.669287077,2010
15801,-74.13749161,4.642017389,2010
15802,-74.18747306,4.632638487,2010
15803,-74.14652248,4.602449109,2010
15804,-74.07443954,4.597752099,2010
15806,-74.10558299,4.556938012,2010
15807,-74.07388763,4.607050142,2010
15809,-74.07603927,4.601163283,2010
15811,-74.02435585,4.73810065,2010
15812,-74.07893461,4.684197775,2010
