Nombre,Bares,Seguridad,Act Impacto, Policia, Salud, Cultura, Deporte, Total
COL DIST ANTONIO JOSE URIBE,6.449999999999999,0.0,0.0,9.0,10.0,8.600000000000001,7.0,5.864285714285714
CENT EDUC DIST LA GIRALDA,7.55,7.23,10.0,4.5,7.25,6.65,4.0,6.74
CENT EDUC DIST MANUEL ELKIN PATARROYO,10.0,10.0,10.0,0.0,10.0,3.6000000000000005,4.0,6.8
