OBJECTID_1	Nombre	Direccion	Caracter	POINT_X	POINT_Y
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145607007899900	4541575033660000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145606107099900	4541576931970000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145605116300000	4541578739870000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145604125399900	4541580638180000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145603134599900	4541582446070000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145602143700000	4541584253970000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145601062799900	4541586061860000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145599981900000	4541587779400000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145598810899900	4541589496880000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145597639900000	4541591214420000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145596468899900	4541592931890000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145595207800000	4541594649370000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145593946800000	4541596276490000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145592685599900	4541597903610000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145591424599900	4541599529850000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145590073400000	4541601156970000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145588722300000	4541602693670000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145587281100000	4541604230380000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145585929899900	4541605767080000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145584488699900	4541607303790000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145582957399900	4541608750140000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145581516099900	4541610196430000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145579984799900	4541611642780000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145578453599900	4541612998650000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145576832200000	4541614354590000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145575300900000	4541615710520000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145573679500000	4541617066460000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145571967999900	4541618331970000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145570346699900	4541619597490000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145568635199900	4541620772660000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145567013800000	4541621947760000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145565212199900	4541623122920000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145563500799900	4541624298020000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145561789400000	4541625382770000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145559987799900	4541626467520000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145558186299900	4541627461850000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145556384700000	4541628456240000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145554493099900	4541629450570000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145552691600000	4541630444900000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145550799999900	4541631348880000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145548908400000	4541632162370000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145547016799900	4541633066350000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145545125200000	4541633879910000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145543233500000	4541634603050000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145541251899900	4541635416610000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145539270200000	4541636049400000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145537378599900	4541636772540000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145535396900000	4541637405270000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145533415200000	4541638038060000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145531343499900	4541638580430000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145529361800000	4541639122800000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145527380100000	4541639574760000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145525308299900	4541640117130000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145523326700000	4541640478730000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145521254900000	4541640930680000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145519273199900	4541641292290000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145517201399900	4541641563470000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145515129700000	4541641925010000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145513057900000	4541642105840000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145503017099900	4541642216090000
295	SALON COMUNAL LAS TORRES	No Disponible	PRIV	-74145415144699900	4541641200810000
1043	SALON COMUNAL LOS PUENTES	DG 46 G SUR 12 A 70 ESTE	PUBL	-74085532284300000	4539301412200000
1043	SALON COMUNAL LOS PUENTES	DG 46 G SUR 12 A 70 ESTE	PUBL	-74085514141900000	4539250294100000
1043	SALON COMUNAL LOS PUENTES	DG 46 G SUR 12 A 70 ESTE	PUBL	-74085585664800000	4539178883510000
1043	SALON COMUNAL LOS PUENTES	DG 46 G SUR 12 A 70 ESTE	PUBL	-74085620149999900	4539281666550000
1043	SALON COMUNAL LOS PUENTES	DG 46 G SUR 12 A 70 ESTE	PUBL	-74085532284300000	4539301412200000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74164331939500000	4596471961000000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163418492299900	4596489086760000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163410745999900	4596489232490000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163468893699900	4596402214230000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163473526600000	4596396671120000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163478255800000	4596391209300000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163483078799900	4596385832540000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163487994500000	4596380539740000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163493002099900	4596375334680000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163498098900000	4596370217290000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163503284000000	4596365190320000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163508556500000	4596360255550000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163513913599900	4596355412980000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163519353599900	4596350665290000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163524875600000	4596346014340000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163530477799900	4596341460110000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163536158300000	4596337004410000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163541915500000	4596332649070000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163553790099900	4596325928770000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163565674599900	4596316255340000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163571788499900	4596312420610000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163577968100000	4596308692640000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163584210799900	4596305073960000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163590515699900	4596301565540000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163596880900000	4596298167450000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163603304600000	4596294881460000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163609784200000	4596291708420000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163616317899900	4596288649340000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163622903800000	4596285704980000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163629540200000	4596282877270000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163636224399900	4596280165310000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163642954400000	4596277571700000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163649729499900	4596275095570000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163656546100000	4596272738820000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163663402300000	4596270501400000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163670297199900	4596268384190000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163677227299900	4596266388980000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163684190699900	4596264514940000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163691186500000	4596262762900000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163698211200000	4596261133830000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163705262899900	4596259628600000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163712339800000	4596258246270000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163719440099900	4596256988750000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163726561199900	4596255855020000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163733700300000	4596254846920000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74163741070900000	4596254064840000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74164332020299900	4596242584640000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74164331942900000	4596462919690000
1049	CENTRO DE INFORMACION CULTURAL	KR 72 57 H 96 SUR	PUBL	-74164331939500000	4596471961000000
1053	SALON COMUNAL BARRIO DORADO NORTE	CL 65 B 71 C 17	PUBL	-74099650679000000	4679427101820000
1053	SALON COMUNAL BARRIO DORADO NORTE	CL 65 B 71 C 17	PUBL	-74099598526199900	4679388400360000
1053	SALON COMUNAL BARRIO DORADO NORTE	CL 65 B 71 C 17	PUBL	-74099709186100000	4679235544850000
1053	SALON COMUNAL BARRIO DORADO NORTE	CL 65 B 71 C 17	PUBL	-74099740333599900	4679258658200000
1053	SALON COMUNAL BARRIO DORADO NORTE	CL 65 B 71 C 17	PUBL	-74099761338899900	4679274246370000
1053	SALON COMUNAL BARRIO DORADO NORTE	CL 65 B 71 C 17	PUBL	-74099650679000000	4679427101820000
1057	FUNDACION BATUTA	CL 9 8 97	PUBL	-74078330675199900	4597240467820000
1057	FUNDACION BATUTA	CL 9 8 97	PUBL	-74078137359300000	4597556280020000
1057	FUNDACION BATUTA	CL 9 8 97	PUBL	-74078037942799900	4597494133900000
1057	FUNDACION BATUTA	CL 9 8 97	PUBL	-74078231257799900	4597178392240000
1057	FUNDACION BATUTA	CL 9 8 97	PUBL	-74078330675199900	4597240467820000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145162508300000	4535864849970000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145173065400000	4535760543050000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145183270299900	4535659767000000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145178953100000	4535598837030000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145178807199900	4535596782390000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145174968299900	4535542606780000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145356752100000	4535519933290000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145369748299900	4535517821680000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145376520900000	4535572121150000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145378687299900	4535589483340000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145390593299900	4535733489080000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145397168700000	4535789441900000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145250614199900	4535858919370000
634	SALON COMUNAL EL LIMONAR	No Disponible	PRIV	-74145162508300000	4535864849970000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119941592600000	4710698004060000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119919200699900	4710669594000000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119918537600000	4710668294950000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119918038500000	4710667266280000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119917557400000	4710666229440000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119917094399900	4710665183530000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119916649299900	4710664129530000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119916223199900	4710663068250000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119915815100000	4710661999760000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119915425000000	4710660924950000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119915054800000	4710659842050000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119914703399900	4710658753650000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119914370100000	4710657659900000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119914056599900	4710656559760000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119913761999900	4710655454200000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119913487299900	4710654343290000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119913231400000	4710653228670000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119912994499900	4710652108700000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119912778300000	4710650985980000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119912580999900	4710649858730000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119912402699900	4710648727910000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119912244999900	4710647595240000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119912107299900	4710646459000000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119911988400000	4710645320900000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119911889299900	4710644181020000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119911810999900	4710643039360000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119911751499900	4710641896740000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119911712900000	4710640753290000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119911693899900	4710639608880000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119911694899900	4710638465370000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119911714799900	4710637320960000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119911755399900	4710636177450000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119911815799900	4710635034900000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119911896900000	4710633893240000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119911996900000	4710632753370000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119912116799900	4710631615290000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119912256500000	4710630479950000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119912416099900	4710629347290000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119912595399900	4710628216480000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119912793599900	4710627090140000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119913011700000	4710625967440000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119913249600000	4710624848380000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119913507299900	4710623732880000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119913783900000	4710622622880000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119914079500000	4710621518240000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119914394899900	4710620418200000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119914729200000	4710619324400000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119915082399900	4710618236100000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119915454600000	4710617154940000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119915844700000	4710616079270000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119916254700000	4710615011780000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119916682699900	4710613950530000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119917128799900	4710612898340000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119917593799900	4710611852470000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119918075800000	4710610816630000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119918576800000	4710609787920000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119919094899900	4710608769180000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119919631000000	4710607758600000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119920185200000	4710606758870000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119920755500000	4710605768140000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119921343900000	4710604787420000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119921948499900	4710603817490000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119922570200000	4710602858410000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119923209000000	4710601910180000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119923864100000	4710600972860000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119924534399900	4710600048100000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119925221900000	4710599134270000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119925924699900	4710598233060000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119926642799900	4710597344490000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119927110500000	4710596785870000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119927376199900	4710596468620000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119928125000000	4710595605390000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119928889099900	4710594755680000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119929667600000	4710593919560000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119930460399900	4710593096970000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119931266799900	4710592287970000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119932087699900	4710591493460000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74120398818699900	4710075092740000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74120706484099900	4710462537670000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74120121547300000	4710926323480000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74119941592600000	4710698004060000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74120175250900000	4710858383950000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74120564037799900	4710550120230000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74120508012200000	4710479355400000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74120497876599900	4710466573220000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74120395828400000	4710337847350000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74120007040700000	4710646110980000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74120110064599900	4710776068130000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74120120102800000	4710788727350000
123	BIBLIOTECA HEMEROTECA VERBO GARCES NAVAS	KR 107 75 B 8	PUBL	-74120175250900000	4710858383950000
1083	SALON COMUNAL EL MOTORISTA	CL 57 N BIS SUR 75 C 15	PUBL	-74175239742299900	4597718225700000
1083	SALON COMUNAL EL MOTORISTA	CL 57 N BIS SUR 75 C 15	PUBL	-74175187833400000	4597693051870000
1083	SALON COMUNAL EL MOTORISTA	CL 57 N BIS SUR 75 C 15	PUBL	-74175226206299900	4597581069950000
1083	SALON COMUNAL EL MOTORISTA	CL 57 N BIS SUR 75 C 15	PUBL	-74175275046699900	4597596973000000
1083	SALON COMUNAL EL MOTORISTA	CL 57 N BIS SUR 75 C 15	PUBL	-74175239742299900	4597718225700000
1087	CENTRO SOCIAL DE SUBOFICIALES Y NIVEL EJECUTIVO DE LA POLICÃA NACIONAL - PONAL - CESUB	AC 63 77 73	PUBL	-74108653220299900	4677798403530000
1087	CENTRO SOCIAL DE SUBOFICIALES Y NIVEL EJECUTIVO DE LA POLICÃA NACIONAL - PONAL - CESUB	AC 63 77 73	PUBL	-74108663844700000	4677737554870000
1087	CENTRO SOCIAL DE SUBOFICIALES Y NIVEL EJECUTIVO DE LA POLICÃA NACIONAL - PONAL - CESUB	AC 63 77 73	PUBL	-74109213642699900	4677833592690000
1087	CENTRO SOCIAL DE SUBOFICIALES Y NIVEL EJECUTIVO DE LA POLICÃA NACIONAL - PONAL - CESUB	AC 63 77 73	PUBL	-74109226412500000	4677835822520000
1087	CENTRO SOCIAL DE SUBOFICIALES Y NIVEL EJECUTIVO DE LA POLICÃA NACIONAL - PONAL - CESUB	AC 63 77 73	PUBL	-74109251326800000	4677840174510000
1087	CENTRO SOCIAL DE SUBOFICIALES Y NIVEL EJECUTIVO DE LA POLICÃA NACIONAL - PONAL - CESUB	AC 63 77 73	PUBL	-74109185500600000	4678215518930000
1087	CENTRO SOCIAL DE SUBOFICIALES Y NIVEL EJECUTIVO DE LA POLICÃA NACIONAL - PONAL - CESUB	AC 63 77 73	PUBL	-74109101707700000	4678695934510000
1087	CENTRO SOCIAL DE SUBOFICIALES Y NIVEL EJECUTIVO DE LA POLICÃA NACIONAL - PONAL - CESUB	AC 63 77 73	PUBL	-74109060767599900	4678926295150000
